thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
64,0,64,[0.31833333333333336],[0.445],[1],[0],[0],[1.3681361000053585],['target'],64,0,64,0,120.61229609977454,,5,120.59942149976268,120.61229609977454,120.61229609977454,0.014653400052338839,121.96797059988603,[0.31833333333333336],[0.445],[1],[0],[0],[1.3681361000053585],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
65,0,65,[0.195],[-0.35],[1],[0],[0],[2.185698799788952],['target'],65,0,65,0,121.9956597997807,,5,121.98217460000888,121.9956597997807,121.9956597997807,0.014075899962335825,124.16839430015534,[0.195],[-0.35],[1],[0],[0],[2.185698799788952],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
66,0,66,[0.49],[-0.12166666666666667],[1],[0],[0],[3.7226669997908175],['target'],66,0,66,0,124.20638020010665,,10,124.19471060018986,124.20638020010665,124.20638020010665,0.026182800065726042,127.91783569986,[0.49],[-0.12166666666666667],[1],[0],[0],[3.7226669997908175],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
67,0,67,[0.12],[-0.4666666666666667],[1],[0],[0],[2.1312565999105573],['target'],67,0,67,0,127.95672489982098,,10,127.94532800000161,127.95672489982098,127.95672489982098,0.027286400087177753,130.0775985000655,[0.12],[-0.4666666666666667],[1],[0],[0],[2.1312565999105573],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
68,0,68,[0.24833333333333332],[-0.09166666666666666],[1],[0],[0],[2.06979149999097],['target'],68,0,68,0,130.16529239993542,,10,130.13444270007312,130.16529239993542,130.16529239993542,0.056540700141340494,132.204989799764,[0.24833333333333332],[-0.09166666666666666],[1],[0],[0],[2.06979149999097],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
69,0,69,[-0.0033333333333333335],[-0.4033333333333333],[1],[0],[0],[1.519069000147283],['target'],69,0,69,0,132.26799640012905,,10,132.24974620016292,132.26799640012905,132.26799640012905,0.04446540027856827,133.7694367999211,[-0.0033333333333333335],[-0.4033333333333333],[1],[0],[0],[1.519069000147283],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
70,0,70,[-0.15833333333333333],[-0.3233333333333333],[1],[0],[0],[1.4837394002825022],['target'],70,0,70,0,133.8366521000862,,10,133.819765499793,133.8366521000862,133.8366521000862,0.050035899970680475,135.30420670006424,[-0.15833333333333333],[-0.3233333333333333],[1],[0],[0],[1.4837394002825022],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
71,0,71,[-0.21666666666666667],[-0.37166666666666665],[1],[0],[0],[2.3209681999869645],['target'],71,0,71,0,135.36290419986472,,10,135.34722980018705,135.36290419986472,135.36290419986472,0.04274980025365949,137.66859090002254,[-0.21666666666666667],[-0.37166666666666665],[1],[0],[0],[2.3209681999869645],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
72,0,72,[0.27666666666666667],[0.315],[1],[0],[0],[2.2050561998039484],['target'],72,0,72,0,137.7075335998088,,10,137.69618770014495,137.7075335998088,137.7075335998088,0.02745659975335002,139.90172060020268,[0.27666666666666667],[0.315],[1],[0],[0],[2.2050561998039484],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
73,0,73,[-0.15666666666666668],[0.26666666666666666],[1],[0],[0],[1.9999027997255325],['target'],73,0,73,0,139.9488276997581,,10,139.93350479984656,139.9488276997581,139.9488276997581,0.031568200327456,141.9338448997587,[-0.15666666666666668],[0.26666666666666666],[1],[0],[0],[1.9999027997255325],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
74,0,74,[0.22833333333333333],[0.10333333333333333],[1],[0],[0],[1.7663585999980569],['target'],74,0,74,0,141.96278110006824,,5,141.95163880009204,141.96278110006824,141.96278110006824,0.017644000239670277,143.71849629981443,[0.22833333333333333],[0.10333333333333333],[1],[0],[0],[1.7663585999980569],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
75,0,75,[0.11],[-0.08166666666666667],[1],[0],[0],[2.31384290009737],['target'],75,0,75,0,143.7693706001155,,10,143.75446530012414,143.7693706001155,143.7693706001155,0.03575920034199953,146.06878639990464,[0.11],[-0.08166666666666667],[1],[0],[0],[2.31384290009737],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
76,0,76,[-0.41833333333333333],[-0.15666666666666668],[1],[0],[0],[1.9584320997819304],['target'],76,0,76,0,146.1245900997892,,10,146.10765910008922,146.1245900997892,146.1245900997892,0.03862310014665127,148.06650990014896,[-0.41833333333333333],[-0.15666666666666668],[1],[0],[0],[1.9584320997819304],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
77,0,77,[-0.041666666666666664],[-0.2833333333333333],[1],[0],[0],[2.025809300132096],['target'],77,0,77,0,148.1017470001243,,10,148.0904061999172,148.1017470001243,148.1017470001243,0.023703299928456545,150.11658440018073,[-0.041666666666666664],[-0.2833333333333333],[1],[0],[0],[2.025809300132096],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
78,0,78,[0.31833333333333336],[0.2866666666666667],[1],[0],[0],[2.674109799787402],['target'],78,0,78,0,150.15435130009428,,10,150.1429352001287,150.15435130009428,150.15435130009428,0.02610500017181039,152.8174335998483,[0.31833333333333336],[0.2866666666666667],[1],[0],[0],[2.674109799787402],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
79,0,79,[-0.17],[-0.095],[1],[0],[0],[1.5570748997852206],['target'],79,0,79,0,152.85263630002737,,10,152.84293049992993,152.85263630002737,152.85263630002737,0.025388000067323446,154.40040040016174,[-0.17],[-0.095],[1],[0],[0],[1.5570748997852206],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
80,0,80,[-0.02],[-0.19666666666666666],[1],[0],[0],[1.3707126001827419],['target'],80,0,80,0,154.42917780019343,,5,154.41230850014836,154.42917780019343,154.42917780019343,0.011780199594795704,155.7834148001857,[-0.02],[-0.19666666666666666],[1],[0],[0],[1.3707126001827419],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
81,0,81,[0.12666666666666668],[0.20833333333333334],[1],[0],[0],[2.6392262000590563],['target'],81,0,81,0,155.82327969977632,,10,155.81157970009372,155.82327969977632,155.82327969977632,0.028053400106728077,158.45129559980705,[0.12666666666666668],[0.20833333333333334],[1],[0],[0],[2.6392262000590563],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
82,0,82,[0.3516666666666667],[0.008333333333333333],[1],[0],[0],[1.9477850999683142],['target'],82,0,82,0,158.47856999980286,,5,158.46850119996816,158.47856999980286,158.47856999980286,0.017017100006341934,160.41680110013112,[0.3516666666666667],[0.008333333333333333],[1],[0],[0],[1.9477850999683142],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
83,0,83,[-0.043333333333333335],[-0.085],[1],[0],[0],[1.4546254999004304],['target'],83,0,83,0,160.44528609979898,,5,160.42895619990304,160.44528609979898,160.44528609979898,0.011981500312685966,161.88403719989583,[-0.043333333333333335],[-0.085],[1],[0],[0],[1.4546254999004304],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
84,0,84,[-0.065],[-0.35333333333333333],[1],[0],[0],[2.1544373999349773],['target'],84,0,84,0,161.91219490021467,,5,161.89498410001397,161.91219490021467,161.91219490021467,0.01084390003234148,164.049817699939,[-0.065],[-0.35333333333333333],[1],[0],[0],[2.1544373999349773],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
85,0,85,[0.09333333333333334],[0.23],[1],[0],[0],[1.9855439998209476],['target'],85,0,85,0,164.07888899976388,,5,164.06406089989468,164.07888899976388,164.07888899976388,0.014119100291281939,166.05001669982448,[0.09333333333333334],[0.23],[1],[0],[0],[1.9855439998209476],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
86,0,86,[0.4716666666666667],[-0.23166666666666666],[1],[0],[0],[1.8383047999814153],['target'],86,0,86,0,166.07861179998145,,5,166.06292730011046,166.07861179998145,166.07861179998145,0.012771000154316425,167.90163630014285,[0.4716666666666667],[-0.23166666666666666],[1],[0],[0],[1.8383047999814153],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
87,0,87,[0.4116666666666667],[0.16166666666666665],[1],[0],[0],[1.9005195000208914],['target'],87,0,87,0,167.9283298999071,,5,167.91514080017805,167.9283298999071,167.9283298999071,0.013406500220298767,169.81601129984483,[0.4116666666666667],[0.16166666666666665],[1],[0],[0],[1.9005195000208914],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
88,0,88,[0.04666666666666667],[-0.3516666666666667],[1],[0],[0],[2.545506600290537],['target'],88,0,88,0,169.86197069985792,,10,169.83719460014254,169.86197069985792,169.86197069985792,0.021086399909108877,172.38307269988582,[0.04666666666666667],[-0.3516666666666667],[1],[0],[0],[2.545506600290537],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
89,0,89,[-0.24833333333333332],[0.45166666666666666],[1],[0],[0],[1.9182289997115731],['target'],89,0,89,0,172.41186759993434,,5,172.39826649986207,172.41186759993434,172.41186759993434,0.01506950007751584,174.31690170010552,[-0.24833333333333332],[0.45166666666666666],[1],[0],[0],[1.9182289997115731],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
90,0,90,[-0.15666666666666668],[-0.15],[1],[0],[0],[1.856733400374651],['target'],90,0,90,0,174.34501239983365,,5,174.3271523998119,174.34501239983365,174.34501239983365,0.010117100086063147,176.1843646997586,[-0.15666666666666668],[-0.15],[1],[0],[0],[1.856733400374651],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
91,0,91,[0.30833333333333335],[-0.285],[1],[0],[0],[2.7107885000295937],['target'],91,0,91,0,176.24669069983065,,10,176.22326940018684,176.24669069983065,176.24669069983065,0.03873889986425638,178.93463250016794,[0.30833333333333335],[-0.285],[1],[0],[0],[2.7107885000295937],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
92,0,92,[0.025],[-0.125],[1],[0],[0],[2.3158420003019273],['target'],92,0,92,0,178.9615544998087,,5,178.9518829002045,178.9615544998087,178.9615544998087,0.017066500149667263,181.26823370018974,[0.025],[-0.125],[1],[0],[0],[2.3158420003019273],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
93,0,93,[0.38],[0.42833333333333334],[1],[0],[0],[1.8662136001512408],['target'],93,0,93,0,181.29456500010565,,5,181.28224630001932,181.29456500010565,181.29456500010565,0.013832599855959415,183.1489364998415,[0.38],[0.42833333333333334],[1],[0],[0],[1.8662136001512408],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
94,0,94,[0.29333333333333333],[-0.11333333333333333],[1],[0],[0],[1.7532311999239028],['target'],94,0,94,0,183.17784440005198,,5,183.1639808001928,183.17784440005198,183.17784440005198,0.014534599613398314,184.91762399999425,[0.29333333333333333],[-0.11333333333333333],[1],[0],[0],[1.7532311999239028],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
95,0,95,[0.45166666666666666],[0.4083333333333333],[1],[0],[0],[2.3723290003836155],['target'],95,0,95,0,184.95316440006718,,10,184.94320529978722,184.95316440006718,184.95316440006718,0.025447200052440166,187.31608729995787,[0.45166666666666666],[0.4083333333333333],[1],[0],[0],[2.3723290003836155],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
96,0,96,[-0.0016666666666666668],[0.31],[1],[0],[0],[2.55507929995656],['target'],96,0,96,0,187.34474080009386,,5,187.32659059995785,187.34474080009386,187.34474080009386,0.010383300017565489,189.88202679995447,[-0.0016666666666666668],[0.31],[1],[0],[0],[2.55507929995656],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
97,0,97,[0.35],[0.27],[1],[0],[0],[2.840724099893123],['target'],97,0,97,0,189.91921890014783,,10,189.90778120001778,189.91921890014783,189.91921890014783,0.025650300085544586,192.74892169982195,[0.35],[0.27],[1],[0],[0],[2.840724099893123],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
98,0,98,[-0.36],[0.12666666666666668],[1],[0],[0],[1.607112199999392],['target'],98,0,98,0,192.77759069995955,,5,192.75903850002214,192.77759069995955,192.77759069995955,0.009982000105082989,194.3665431002155,[-0.36],[0.12666666666666668],[1],[0],[0],[1.607112199999392],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
99,0,99,[-0.30666666666666664],[-0.11833333333333333],[1],[0],[0],[1.620259199757129],['target'],99,0,99,0,194.39457170013338,,5,194.377932399977,194.39457170013338,194.39457170013338,0.011262699961662292,195.99857079982758,[-0.30666666666666664],[-0.11833333333333333],[1],[0],[0],[1.620259199757129],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
100,0,100,[0.335],[-0.14],[1],[0],[0],[1.6704238001257181],['target'],100,0,100,0,196.02781389979646,,5,196.01208569994196,196.02781389979646,196.02781389979646,0.013379599899053574,197.68287080014125,[0.335],[-0.14],[1],[0],[0],[1.6704238001257181],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
101,0,101,[0.465],[-0.195],[1],[0],[0],[1.8511087000370026],['target'],101,0,101,0,197.71113430010155,,5,197.69685850013047,197.71113430010155,197.71113430010155,0.013882500119507313,199.5482764998451,[0.465],[-0.195],[1],[0],[0],[1.8511087000370026],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
102,0,102,[-0.36833333333333335],[0.43666666666666665],[1],[0],[0],[2.947657299693674],['target'],102,0,102,0,199.57920579984784,,10,199.56867149984464,199.57920579984784,199.57920579984784,0.020300500094890594,202.5167557997629,[-0.36833333333333335],[0.43666666666666665],[1],[0],[0],[2.947657299693674],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
103,0,103,[-0.4583333333333333],[-0.36333333333333334],[1],[0],[0],[2.588922300375998],['target'],103,0,103,0,202.55804000003263,,10,202.54425359982997,202.55804000003263,202.55804000003263,0.027340800035744905,205.13364499993622,[-0.4583333333333333],[-0.36333333333333334],[1],[0],[0],[2.588922300375998],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
104,0,104,[-0.065],[-0.435],[1],[0],[0],[4.037019700277597],['target'],104,0,104,0,205.17425470007583,,10,205.16233540000394,205.17425470007583,205.17425470007583,0.028533299919217825,209.19979219976813,[-0.065],[-0.435],[1],[0],[0],[4.037019700277597],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
105,0,105,[-0.47833333333333333],[0.37833333333333335],[1],[0],[0],[3.2897414001636207],['target'],105,0,105,0,209.23867669980973,,10,209.2271595997736,209.23867669980973,209.23867669980973,0.027207599952816963,212.51733759976923,[-0.47833333333333333],[0.37833333333333335],[1],[0],[0],[3.2897414001636207],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
106,0,106,[-0.34833333333333333],[-0.11333333333333333],[1],[0],[0],[1.90005710022524],['target'],106,0,106,0,212.54424910014495,,5,212.53222690010443,212.54424910014495,212.54424910014495,0.014732900075614452,214.4326940998435,[-0.34833333333333333],[-0.11333333333333333],[1],[0],[0],[1.90005710022524],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
107,0,107,[-0.19666666666666666],[-0.44333333333333336],[1],[0],[0],[3.136569899972528],['target'],107,0,107,0,214.47471019998193,,10,214.46254580002278,214.47471019998193,214.47471019998193,0.02972140023484826,217.5995992999524,[-0.19666666666666666],[-0.44333333333333336],[1],[0],[0],[3.136569899972528],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
108,0,108,[0.31666666666666665],[0.09833333333333333],[1],[0],[0],[2.6063509001396596],['target'],108,0,108,0,217.63860430009663,,10,217.62667720019817,217.63860430009663,217.63860430009663,0.0269102999009192,220.2334912000224,[0.31666666666666665],[0.09833333333333333],[1],[0],[0],[2.6063509001396596],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
109,0,109,[0.45166666666666666],[-0.028333333333333332],[1],[0],[0],[2.0646367999725044],['target'],109,0,109,0,220.26184630021453,,5,220.25203369976953,220.26184630021453,220.26184630021453,0.01830240013077855,222.31717369984835,[0.45166666666666666],[-0.028333333333333332],[1],[0],[0],[2.0646367999725044],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
110,0,110,[0.16333333333333333],[-0.3433333333333333],[1],[0],[0],[2.5715370001271367],['target'],110,0,110,0,222.35598949994892,,10,222.3442481001839,222.35598949994892,222.35598949994892,0.02684530010446906,224.91620279988274,[0.16333333333333333],[-0.3433333333333333],[1],[0],[0],[2.5715370001271367],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
111,0,111,[0.23666666666666666],[-0.4533333333333333],[1],[0],[0],[2.568198900204152],['target'],111,0,111,0,224.94390100007877,,5,224.93208579998463,224.94390100007877,224.94390100007877,0.015668199863284826,227.50086139980704,[0.23666666666666666],[-0.4533333333333333],[1],[0],[0],[2.568198900204152],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
112,0,112,[-0.08333333333333333],[-0.25166666666666665],[1],[0],[0],[1.8473489000461996],['target'],112,0,112,0,227.54802739992738,,10,227.53534229984507,227.54802739992738,227.54802739992738,0.034238799940794706,229.3831267999485,[-0.08333333333333333],[-0.25166666666666665],[1],[0],[0],[1.8473489000461996],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
113,0,113,[-0.30833333333333335],[0.46166666666666667],[1],[0],[0],[2.268493600189686],['target'],113,0,113,0,229.41053499979898,,5,229.3970806999132,229.41053499979898,229.41053499979898,0.01379980007186532,231.66597930015996,[-0.30833333333333335],[0.46166666666666667],[1],[0],[0],[2.268493600189686],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
114,0,114,[0.21333333333333335],[-0.18166666666666667],[1],[0],[0],[3.2394924997352064],['target'],114,0,114,0,231.70480890013278,,10,231.6933891000226,231.70480890013278,231.70480890013278,0.02728229993954301,234.93332660011947,[0.21333333333333335],[-0.18166666666666667],[1],[0],[0],[3.2394924997352064],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
115,0,115,[0.435],[0.16666666666666666],[1],[0],[0],[2.2996743000112474],['target'],115,0,115,0,234.960445899982,,5,234.94968309998512,234.960445899982,234.960445899982,0.01614700024947524,237.24978110007942,[0.435],[0.16666666666666666],[1],[0],[0],[2.2996743000112474],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
116,0,116,[0.08666666666666667],[0.04],[1],[0],[0],[2.588492800015956],['target'],116,0,116,0,237.2894894001074,,10,237.27764240000397,237.2894894001074,237.2894894001074,0.027700299862772226,239.8665646999143,[0.08666666666666667],[0.04],[1],[0],[0],[2.588492800015956],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
117,0,117,[0.47333333333333333],[-0.08333333333333333],[1],[0],[0],[2.155379599891603],['target'],117,0,117,0,239.90764210000634,,10,239.89365480002016,239.90764210000634,239.90764210000634,0.026931799948215485,242.04944969993085,[0.47333333333333333],[-0.08333333333333333],[1],[0],[0],[2.155379599891603],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
118,0,118,[-0.27166666666666667],[-0.385],[1],[0],[0],[2.697368999943137],['target'],118,0,118,0,242.09961970010772,,10,242.08537469990551,242.09961970010772,242.09961970010772,0.03577749989926815,244.78318049991503,[-0.27166666666666667],[-0.385],[1],[0],[0],[2.697368999943137],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
119,0,119,[0.38333333333333336],[0.023333333333333334],[1],[0],[0],[1.8351030997000635],['target'],119,0,119,0,244.81069660000503,,5,244.79721709992737,244.81069660000503,244.81069660000503,0.013882100116461515,246.63274479983374,[0.38333333333333336],[0.023333333333333334],[1],[0],[0],[1.8351030997000635],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
120,0,120,[-0.31833333333333336],[-0.3883333333333333],[1],[0],[0],[2.4863936002366245],['target'],120,0,120,0,246.6770970998332,,10,246.66282849991694,246.6770970998332,246.6770970998332,0.029926099814474583,249.1496541001834,[-0.31833333333333336],[-0.3883333333333333],[1],[0],[0],[2.4863936002366245],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
121,0,121,[-0.36333333333333334],[0.18],[1],[0],[0],[1.8529059998691082],['target'],121,0,121,0,249.1902128001675,,10,249.17891849996522,249.1902128001675,249.1902128001675,0.029066000133752823,251.0323311998509,[-0.36333333333333334],[0.18],[1],[0],[0],[1.8529059998691082],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
122,0,122,[0.2783333333333333],[-0.22],[1],[0],[0],[2.036408199928701],['target'],122,0,122,0,251.07666830020025,,10,251.06391130015254,251.07666830020025,251.07666830020025,0.03135689999908209,253.10072589991614,[0.2783333333333333],[-0.22],[1],[0],[0],[2.036408199928701],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
123,0,123,[0.07],[0.43333333333333335],[1],[0],[0],[2.7664033002220094],['target'],123,0,123,0,253.1272049001418,,5,253.11601840006188,253.1272049001418,253.1272049001418,0.015138300135731697,255.88284249976277,[0.07],[0.43333333333333335],[1],[0],[0],[2.7664033002220094],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
124,0,124,[-0.011666666666666667],[-0.058333333333333334],[1],[0],[0],[3.1339999004267156],['target'],124,0,124,0,255.91026660008356,,5,255.89761980017647,255.91026660008356,255.91026660008356,0.014614899642765522,259.03201569989324,[-0.011666666666666667],[-0.058333333333333334],[1],[0],[0],[3.1339999004267156],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
125,0,125,[0.27666666666666667],[-0.105],[1],[0],[0],[1.3193991999141872],['target'],125,0,125,0,259.06019510002807,,5,259.04599240003154,259.06019510002807,259.06019510002807,0.013847599737346172,260.3658238998614,[0.27666666666666667],[-0.105],[1],[0],[0],[1.3193991999141872],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
126,0,126,[0.24666666666666667],[-0.41333333333333333],[1],[0],[0],[4.204601699952036],['target'],126,0,126,0,260.40583750000224,,10,260.39443709980696,260.40583750000224,260.40583750000224,0.028451899997889996,264.5994473998435,[0.24666666666666667],[-0.41333333333333333],[1],[0],[0],[4.204601699952036],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
127,0,127,[0.48833333333333334],[0.175],[1],[0],[0],[2.0823278999887407],['target'],127,0,127,0,264.6267377999611,,5,264.61718729976565,264.6267377999611,264.6267377999611,0.017543899826705456,266.6999347000383,[0.48833333333333334],[0.175],[1],[0],[0],[2.0823278999887407],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
128,0,128,[-0.43333333333333335],[0.12833333333333333],[1],[0],[0],[2.7494802000001073],['target'],128,0,128,0,266.72674239985645,,5,266.71607899991795,266.72674239985645,266.72674239985645,0.01597790000960231,269.46602859999985,[-0.43333333333333335],[0.12833333333333333],[1],[0],[0],[2.7494802000001073],['target'],01,001,2024-10-10_11h43.45.220,Visual Search,2024.2.1post4,59.72762997644077,2024-10-10 11h43.57.971987 +0530,
