thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,0,50,[-0.2324074074074074],[0.15185185185185185],[1],[0],[0],[2.5727905998937786],['target'],50,0,50,0,102.6092630000785,,10,102.59498170018196,102.6092630000785,102.6092630000785,0.03198090009391308,105.16818640008569,[-0.2324074074074074],[0.15185185185185185],[1],[0],[0],[2.5727905998937786],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
51,0,51,[0.10092592592592593],[0.07962962962962963],[1],[0],[0],[1.4995234999805689],['target'],51,0,51,0,105.19371330039576,,5,105.1844021002762,105.19371330039576,105.19371330039576,0.01600460009649396,106.68434920022264,[0.10092592592592593],[0.07962962962962963],[1],[0],[0],[1.4995234999805689],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
52,0,52,[-0.09537037037037037],[0.21574074074074073],[1],[0],[0],[1.368053900077939],['target'],52,0,52,0,106.70822660019621,,5,106.69833920011297,106.70822660019621,106.70822660019621,0.01386120030656457,108.066815700382,[-0.09537037037037037],[0.21574074074074073],[1],[0],[0],[1.368053900077939],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
53,0,53,[0.44074074074074077],[0.32685185185185184],[1],[0],[0],[3.409375200048089],['target'],53,0,53,0,108.10842690011486,,10,108.09485420025885,108.10842690011486,108.10842690011486,0.027908899821341038,111.50473150005564,[0.44074074074074077],[0.32685185185185184],[1],[0],[0],[3.409375200048089],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
54,0,54,[-0.15925925925925927],[0.18796296296296297],[1],[0],[0],[1.6071802000515163],['target'],54,0,54,0,111.54800650011748,,10,111.53410020004958,111.54800650011748,111.54800650011748,0.029159999918192625,113.14169439999387,[-0.15925925925925927],[0.18796296296296297],[1],[0],[0],[1.6071802000515163],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
55,0,55,[-0.39444444444444443],[0.48148148148148145],[1],[0],[0],[2.883745600003749],['target'],55,0,55,0,113.16732130013406,,5,113.15803330019116,113.16732130013406,113.16732130013406,0.01618660008534789,116.04246020037681,[-0.39444444444444443],[0.48148148148148145],[1],[0],[0],[2.883745600003749],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
56,0,56,[-0.13148148148148148],[0.32685185185185184],[1],[0],[0],[1.6413257997483015],['target'],56,0,56,0,116.08403150038794,,10,116.07094430038705,116.08403150038794,116.08403150038794,0.028336599934846163,117.71271730028093,[-0.13148148148148148],[0.32685185185185184],[1],[0],[0],[1.6413257997483015],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
57,0,57,[-0.275],[0.3990740740740741],[1],[0],[0],[1.4184097000397742],['target'],57,0,57,0,117.73600370017812,,5,117.72719820030034,117.73600370017812,117.73600370017812,0.014323499985039234,119.14607540005818,[-0.275],[0.3990740740740741],[1],[0],[0],[1.4184097000397742],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
58,0,58,[-0.3453703703703704],[-0.39814814814814814],[1],[0],[0],[2.826711899600923],['target'],58,0,58,0,119.18732070038095,,10,119.17358040018007,119.18732070038095,119.18732070038095,0.02737519983202219,122.00080850021914,[-0.3453703703703704],[-0.39814814814814814],[1],[0],[0],[2.826711899600923],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
59,0,59,[-0.3287037037037037],[-0.1962962962962963],[1],[0],[0],[1.5501852999441326],['target'],59,0,59,0,122.02544590039179,,5,122.01659410027787,122.02544590039179,122.02544590039179,0.015629599802196026,123.56719910027459,[-0.3287037037037037],[-0.1962962962962963],[1],[0],[0],[1.5501852999441326],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
60,0,60,[0.020370370370370372],[-0.24259259259259258],[1],[0],[0],[2.7865132996812463],['target'],60,0,60,0,123.61618910031393,,10,123.60065810009837,123.61618910031393,123.61618910031393,0.03328320011496544,126.38755880016834,[0.020370370370370372],[-0.24259259259259258],[1],[0],[0],[2.7865132996812463],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
61,0,61,[-0.3685185185185185],[0.18981481481481483],[1],[0],[0],[1.7726263999938965],['target'],61,0,61,0,126.43395650014281,,10,126.4187809000723,126.43395650014281,126.43395650014281,0.031038899905979633,128.19182520033792,[-0.3685185185185185],[0.18981481481481483],[1],[0],[0],[1.7726263999938965],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
62,0,62,[-0.2064814814814815],[-0.39537037037037037],[1],[0],[0],[2.6071452000178397],['target'],62,0,62,0,128.23517889995128,,10,128.22189770033583,128.23517889995128,128.23517889995128,0.029859500005841255,130.8296990999952,[-0.2064814814814815],[-0.39537037037037037],[1],[0],[0],[2.6071452000178397],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
63,0,63,[0.4842592592592593],[0.27685185185185185],[1],[0],[0],[1.7821193002164364],['target'],63,0,63,0,130.85522409994155,,5,130.84631799999624,130.85522409994155,130.85522409994155,0.016387099865823984,132.62896240036935,[0.4842592592592593],[0.27685185185185185],[1],[0],[0],[1.7821193002164364],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
64,0,64,[-0.22685185185185186],[0.3175925925925926],[1],[0],[0],[1.790121499914676],['target'],64,0,64,0,132.6719105001539,,10,132.65926250023767,132.6719105001539,132.6719105001539,0.03017630008980632,134.4498573001474,[-0.22685185185185186],[0.3175925925925926],[1],[0],[0],[1.790121499914676],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
65,0,65,[-0.33611111111111114],[-0.15092592592592594],[1],[0],[0],[2.1926772999577224],['target'],65,0,65,0,134.49200520012528,,10,134.47781220031902,134.49200520012528,134.49200520012528,0.02780369995161891,136.67092850012705,[-0.33611111111111114],[-0.15092592592592594],[1],[0],[0],[2.1926772999577224],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
66,0,66,[0.3453703703703704],[0.4212962962962963],[1],[0],[0],[2.168332400266081],['target'],66,0,66,0,136.69430300034583,,5,136.6849798001349,136.69430300034583,136.69430300034583,0.01382480002939701,138.8537599002011,[0.3453703703703704],[0.4212962962962963],[1],[0],[0],[2.168332400266081],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
67,0,67,[0.09444444444444444],[-0.16296296296296298],[1],[0],[0],[2.2733018998987973],['target'],67,0,67,0,138.89654990006238,,10,138.88397510023788,138.89654990006238,138.89654990006238,0.03002500021830201,141.15769280027598,[0.09444444444444444],[-0.16296296296296298],[1],[0],[0],[2.2733018998987973],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
68,0,68,[0.3638888888888889],[-0.09351851851851851],[1],[0],[0],[1.5396835003048182],['target'],68,0,68,0,141.20214590011165,,10,141.18903650017455,141.20214590011165,141.20214590011165,0.031163800042122602,142.72916970029473,[0.3638888888888889],[-0.09351851851851851],[1],[0],[0],[1.5396835003048182],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
69,0,69,[0.32314814814814813],[-0.058333333333333334],[1],[0],[0],[1.8072261000052094],['target'],69,0,69,0,142.7721881000325,,10,142.7593857999891,142.7721881000325,142.7721881000325,0.030045699793845415,144.56699640024453,[0.32314814814814813],[-0.058333333333333334],[1],[0],[0],[1.8072261000052094],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
70,0,70,[0.13796296296296295],[-0.03148148148148148],[1],[0],[0],[1.2179570002481341],['target'],70,0,70,0,144.5900182002224,,5,144.58164200000465,144.5900182002224,144.5900182002224,0.014444000087678432,145.80003669997677,[0.13796296296296295],[-0.03148148148148148],[1],[0],[0],[1.2179570002481341],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
71,0,71,[-0.09259259259259259],[-0.04351851851851852],[1],[0],[0],[1.805901899933815],['target'],71,0,71,0,145.8441183003597,,10,145.8312715999782,145.8441183003597,145.8441183003597,0.03109900001436472,147.63763330038637,[-0.09259259259259259],[-0.04351851851851852],[1],[0],[0],[1.805901899933815],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
72,0,72,[0.42314814814814816],[0.30277777777777776],[1],[0],[0],[2.0345783000811934],['target'],72,0,72,0,147.66127290017903,,5,147.6520985001698,147.66127290017903,147.66127290017903,0.014307199977338314,149.68710050033405,[0.42314814814814816],[0.30277777777777776],[1],[0],[0],[2.0345783000811934],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
73,0,73,[0.28888888888888886],[0.48518518518518516],[1],[0],[0],[1.9013995002023876],['target'],73,0,73,0,149.71250190027058,,5,149.70259310025722,149.71250190027058,149.71250190027058,0.015341800171881914,151.6043762001209,[0.28888888888888886],[0.48518518518518516],[1],[0],[0],[1.9013995002023876],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
74,0,74,[0.19166666666666668],[0.4685185185185185],[1],[0],[0],[1.6055145002901554],['target'],74,0,74,0,151.64902190025896,,10,151.63560539996251,151.64902190025896,151.64902190025896,0.031122600194066763,153.24155580019578,[0.19166666666666668],[0.4685185185185185],[1],[0],[0],[1.6055145002901554],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
75,0,75,[0.24259259259259258],[0.43333333333333335],[1],[0],[0],[2.6088745002634823],['target'],75,0,75,0,153.28404990024865,,10,153.26918740011752,153.28404990024865,153.28404990024865,0.027462800033390522,155.8784825000912,[0.24259259259259258],[0.43333333333333335],[1],[0],[0],[2.6088745002634823],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
76,0,76,[0.37037037037037035],[0.005555555555555556],[1],[0],[0],[2.5603924999013543],['target'],76,0,76,0,155.91907060006633,,10,155.9058578000404,155.91907060006633,155.91907060006633,0.027217399794608355,158.46662900038064,[0.37037037037037035],[0.005555555555555556],[1],[0],[0],[2.5603924999013543],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
77,0,77,[0.3537037037037037],[0.4148148148148148],[1],[0],[0],[2.07224790006876],['target'],77,0,77,0,158.51037680031732,,10,158.4975285003893,158.51037680031732,158.51037680031732,0.030725799966603518,160.57035130029544,[0.3537037037037037],[0.4148148148148148],[1],[0],[0],[2.07224790006876],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
78,0,78,[-0.25092592592592594],[0.020370370370370372],[1],[0],[0],[2.152268399950117],['target'],78,0,78,0,160.59425450023264,,5,160.5847674002871,160.59425450023264,160.59425450023264,0.014200299978256226,162.737460100092,[-0.25092592592592594],[0.020370370370370372],[1],[0],[0],[2.152268399950117],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
79,0,79,[-0.005555555555555556],[-0.09351851851851851],[1],[0],[0],[1.3490853998810053],['target'],79,0,79,0,162.76261850027367,,5,162.75406110007316,162.76261850027367,162.76261850027367,0.016436999663710594,164.1035384000279,[-0.005555555555555556],[-0.09351851851851851],[1],[0],[0],[1.3490853998810053],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
80,0,80,[0.046296296296296294],[-0.07407407407407407],[1],[0],[0],[0.9913347000256181],['target'],80,0,80,0,164.14628460025415,,10,164.13270690012723,164.14628460025415,164.14628460025415,0.029002100229263306,165.12444390030578,[0.046296296296296294],[-0.07407407407407407],[1],[0],[0],[0.9913347000256181],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
81,0,81,[-0.15185185185185185],[-0.009259259259259259],[1],[0],[0],[1.28325720038265],['target'],81,0,81,0,165.15086090005934,,5,165.14122930029407,165.15086090005934,165.15086090005934,0.016634200233966112,166.42498859995976,[-0.15185185185185185],[-0.009259259259259259],[1],[0],[0],[1.28325720038265],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
82,0,82,[0.27685185185185185],[-0.2675925925925926],[1],[0],[0],[2.2374054002575576],['target'],82,0,82,0,166.4714325000532,,10,166.45802630018443,166.4714325000532,166.4714325000532,0.0328707997687161,168.69585520029068,[0.27685185185185185],[-0.2675925925925926],[1],[0],[0],[2.2374054002575576],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
83,0,83,[0.019444444444444445],[0.18611111111111112],[1],[0],[0],[2.0568585000000894],['target'],83,0,83,0,168.73759730020538,,10,168.72487709997222,168.73759730020538,168.73759730020538,0.028814100194722414,170.7823346001096,[0.019444444444444445],[0.18611111111111112],[1],[0],[0],[2.0568585000000894],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
84,0,84,[0.4537037037037037],[0.4759259259259259],[1],[0],[0],[1.951916899997741],['target'],84,0,84,0,170.80673560034484,,5,170.79706920031458,170.80673560034484,170.80673560034484,0.01445579994469881,172.74939810018986,[0.4537037037037037],[0.4759259259259259],[1],[0],[0],[1.951916899997741],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
85,0,85,[-0.34074074074074073],[-0.26296296296296295],[1],[0],[0],[2.5514175998978317],['target'],85,0,85,0,172.77356920018792,,5,172.76437710039318,172.77356920018792,172.77356920018792,0.014860500115901232,175.31633590022102,[-0.34074074074074073],[-0.26296296296296295],[1],[0],[0],[2.5514175998978317],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
86,0,86,[0.2212962962962963],[-0.44074074074074077],[1],[0],[0],[2.364340600091964],['target'],86,0,86,0,175.34685700014234,,5,175.33659820025787,175.34685700014234,175.34685700014234,0.019912699703127146,177.70144340023398,[0.2212962962962963],[-0.44074074074074077],[1],[0],[0],[2.364340600091964],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
87,0,87,[-0.42777777777777776],[-0.17037037037037037],[1],[0],[0],[2.4567011003382504],['target'],87,0,87,0,177.74556200020015,,10,177.73157850001007,177.74556200020015,177.74556200020015,0.030011000111699104,180.1886965003796,[-0.42777777777777776],[-0.17037037037037037],[1],[0],[0],[2.4567011003382504],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
88,0,88,[0.19814814814814816],[0.09259259259259259],[1],[0],[0],[1.7993586999364197],['target'],88,0,88,0,180.21459560003132,,5,180.2057734001428,180.21459560003132,180.21459560003132,0.01692780014127493,182.00553980004042,[0.19814814814814816],[0.09259259259259259],[1],[0],[0],[1.7993586999364197],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
89,0,89,[0.3611111111111111],[0.11296296296296296],[1],[0],[0],[1.801452400162816],['target'],89,0,89,0,182.02873599994928,,5,182.02005170006305,182.02873599994928,182.02873599994928,0.014383899979293346,183.82207180000842,[0.3611111111111111],[0.11296296296296296],[1],[0],[0],[1.801452400162816],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
90,0,90,[-0.46296296296296297],[-0.4722222222222222],[1],[0],[0],[2.6517650997266173],['target'],90,0,90,0,183.8456532000564,,5,183.83629370015115,183.8456532000564,183.8456532000564,0.014078299980610609,186.4884475003928,[-0.46296296296296297],[-0.4722222222222222],[1],[0],[0],[2.6517650997266173],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
91,0,91,[-0.49166666666666664],[0.14074074074074075],[1],[0],[0],[2.373811900150031],['target'],91,0,91,0,186.531478300225,,10,186.5184476999566,186.531478300225,186.531478300225,0.029876399785280228,188.89266010001302,[-0.49166666666666664],[0.14074074074074075],[1],[0],[0],[2.373811900150031],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
92,0,92,[-0.40370370370370373],[0.06481481481481481],[1],[0],[0],[1.4182393997907639],['target'],92,0,92,0,188.91645770007744,,5,188.90763740008697,188.91645770007744,188.91645770007744,0.014820200391113758,190.32629849994555,[-0.40370370370370373],[0.06481481481481481],[1],[0],[0],[1.4182393997907639],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
93,0,93,[0.39351851851851855],[0.053703703703703705],[1],[0],[0],[1.8495642999187112],['target'],93,0,93,0,190.35271580005065,,5,190.34265000000596,190.35271580005065,190.35271580005065,0.016187300439924,192.19261409994215,[0.39351851851851855],[0.053703703703703705],[1],[0],[0],[1.8495642999187112],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
94,0,94,[-0.018518518518518517],[-0.3675925925925926],[1],[0],[0],[2.373209500219673],['target'],94,0,94,0,192.2357600000687,,10,192.22294840030372,192.2357600000687,192.2357600000687,0.030205799732357264,194.59665410034359,[-0.018518518518518517],[-0.3675925925925926],[1],[0],[0],[2.373209500219673],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
95,0,95,[-0.43703703703703706],[0.2518518518518518],[1],[0],[0],[1.7897381000220776],['target'],95,0,95,0,194.64050830015913,,10,194.62750330008566,194.64050830015913,194.64050830015913,0.030612200032919645,196.4176288000308,[-0.43703703703703706],[0.2518518518518518],[1],[0],[0],[1.7897381000220776],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
96,0,96,[-0.046296296296296294],[-0.17222222222222222],[1],[0],[0],[2.0684207999147475],['target'],96,0,96,0,196.44103680038825,,5,196.43216740014032,196.44103680038825,196.44103680038825,0.014330300036817789,198.50100139994174,[-0.046296296296296294],[-0.17222222222222222],[1],[0],[0],[2.0684207999147475],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
97,0,97,[0.36018518518518516],[-0.42777777777777776],[1],[0],[0],[2.418734800070524],['target'],97,0,97,0,198.52463250001892,,5,198.5153536000289,198.52463250001892,198.52463250001892,0.014232899993658066,200.9346817000769,[0.36018518518518516],[-0.42777777777777776],[1],[0],[0],[2.418734800070524],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
98,0,98,[-0.20462962962962963],[0.4675925925925926],[1],[0],[0],[2.415112799964845],['target'],98,0,98,0,200.96057260036469,,5,200.95158600015566,200.96057260036469,200.96057260036469,0.016732800286263227,203.36714870017022,[-0.20462962962962963],[0.4675925925925926],[1],[0],[0],[2.415112799964845],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
99,0,99,[-0.37407407407407406],[-0.3990740740740741],[1],[0],[0],[2.9017272000201046],['target'],99,0,99,0,203.39049690030515,,5,203.38185330014676,203.39049690030515,203.39049690030515,0.01457899995148182,206.28401570022106,[-0.37407407407407406],[-0.3990740740740741],[1],[0],[0],[2.9017272000201046],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
100,0,100,[0.41388888888888886],[0.37037037037037035],[1],[0],[0],[1.9576435000635684],['target'],100,0,100,0,206.32666920032352,,10,206.31332040019333,206.32666920032352,206.32666920032352,0.029170900117605925,208.27138649998233,[0.41388888888888886],[0.37037037037037035],[1],[0],[0],[1.9576435000635684],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
101,0,101,[-0.20833333333333334],[-0.4583333333333333],[1],[0],[0],[3.368555299937725],['target'],101,0,101,0,208.29554440034553,,5,208.28595100017264,208.29554440034553,208.29554440034553,0.014409800060093403,211.65492040012032,[-0.20833333333333334],[-0.4583333333333333],[1],[0],[0],[3.368555299937725],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
102,0,102,[-0.13055555555555556],[-0.1935185185185185],[1],[0],[0],[1.7251591999083757],['target'],102,0,102,0,211.69693370023742,,10,211.68360250024125,211.69693370023742,211.69693370023742,0.028512599878013134,213.40915430011228,[-0.13055555555555556],[-0.1935185185185185],[1],[0],[0],[1.7251591999083757],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
103,0,103,[-0.33055555555555555],[-0.010185185185185186],[1],[0],[0],[2.1348704998381436],['target'],103,0,103,0,213.4333121003583,,5,213.42364150006324,213.4333121003583,213.4333121003583,0.014262299984693527,215.55896720010787,[-0.33055555555555555],[-0.010185185185185186],[1],[0],[0],[2.1348704998381436],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
104,0,104,[-0.29259259259259257],[0.003703703703703704],[1],[0],[0],[1.2062634998001158],['target'],104,0,104,0,215.60241249995306,,10,215.589491000399,215.60241249995306,215.60241249995306,0.03032999997958541,216.7963123000227,[-0.29259259259259257],[0.003703703703703704],[1],[0],[0],[1.2062634998001158],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
105,0,105,[0.09351851851851851],[-0.1287037037037037],[1],[0],[0],[2.075640399940312],['target'],105,0,105,0,216.83873980026692,,10,216.82533240038902,216.83873980026692,216.83873980026692,0.02879060013219714,218.90136310039088,[0.09351851851851851],[-0.1287037037037037],[1],[0],[0],[2.075640399940312],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
106,0,106,[0.14537037037037037],[0.32685185185185184],[1],[0],[0],[2.2341914996504784],['target'],106,0,106,0,218.9263228001073,,5,218.91693900013342,218.9263228001073,218.9263228001073,0.015368899796158075,221.15156530030072,[0.14537037037037037],[0.32685185185185184],[1],[0],[0],[2.2341914996504784],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
107,0,107,[0.19537037037037036],[0.27685185185185185],[1],[0],[0],[1.2334679001942277],['target'],107,0,107,0,221.1964497002773,,10,221.1829147003591,221.1964497002773,221.1964497002773,0.031195600051432848,222.41684040008113,[0.19537037037037036],[0.27685185185185185],[1],[0],[0],[1.2334679001942277],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
108,0,108,[-0.29814814814814816],[-0.42962962962962964],[1],[0],[0],[2.77451950032264],['target'],108,0,108,0,222.4595360001549,,10,222.44652790017426,222.4595360001549,222.4595360001549,0.029533199965953827,225.2214444000274,[-0.29814814814814816],[-0.42962962962962964],[1],[0],[0],[2.77451950032264],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
109,0,109,[0.20185185185185187],[0.17314814814814813],[1],[0],[0],[1.8756116000004113],['target'],109,0,109,0,225.2628311002627,,10,225.24943750025705,225.2628311002627,225.2628311002627,0.0278091998770833,227.12557490030304,[0.20185185185185187],[0.17314814814814813],[1],[0],[0],[1.8756116000004113],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
110,0,110,[-0.08703703703703704],[-0.325],[1],[0],[0],[2.0527546000666916],['target'],110,0,110,0,227.1489365999587,,5,227.13962469995022,227.1489365999587,227.1489365999587,0.013881599996238947,229.1928042001091,[-0.08703703703703704],[-0.325],[1],[0],[0],[2.0527546000666916],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
111,0,111,[-0.2777777777777778],[0.06018518518518518],[1],[0],[0],[2.148423600010574],['target'],111,0,111,0,229.21980890026316,,5,229.20988890016451,229.21980890026316,229.21980890026316,0.01692620012909174,231.3589966003783,[-0.2777777777777778],[0.06018518518518518],[1],[0],[0],[2.148423600010574],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
112,0,112,[-0.2351851851851852],[0.3277777777777778],[1],[0],[0],[1.282737699802965],['target'],112,0,112,0,231.3852902003564,,5,231.37538160011172,231.3852902003564,231.3852902003564,0.01624669972807169,232.6585269002244,[-0.2351851851851852],[0.3277777777777778],[1],[0],[0],[1.282737699802965],['target'],02,001,2024-10-10_12h20.58.278,Visual Search,2024.2.1post4,60.076693805900796,2024-10-10 12h21.07.164025 +0530,
